,Date,open,high,low,close,volume,volume Currency
0,1740369600000,0.1303,0.1331,0.1272,0.129,1124382.4,146612.08486
1,1740412800000,0.129,0.1298,0.1143,0.1172,1980338.7,237926.70702
2,1740456000000,0.1172,0.1218,0.1097,0.121,1417666.9,164926.76754
3,1740499200000,0.121,0.1247,0.1186,0.1222,564824.2,68543.09886
4,1740542400000,0.1222,0.1235,0.116,0.1208,1252174.6,150340.91992
5,1740585600000,0.1208,0.1226,0.1143,0.1218,1476608.6,176243.0495
6,1740628800000,0.1218,0.1242,0.1172,0.1185,1163455.3,141127.79444
7,1740672000000,0.1185,0.1196,0.1097,0.1097,744235.2,86471.20575
8,1740715200000,0.1097,0.1187,0.1062,0.1183,841625.3,93593.03297
9,1740758400000,0.1183,0.1245,0.1172,0.122,1140729.5,137455.10241
10,1740801600000,0.122,0.1222,0.1154,0.1166,3417205.6,409932.31207
11,1740844800000,0.1166,0.1187,0.1137,0.1172,3209733,371127.18194
12,1740888000000,0.1172,0.1244,0.1166,0.1217,1143657.5,136318.62573
13,1740931200000,0.1217,0.1324,0.1208,0.127,3403278.3,439336.32331
14,1740974400000,0.127,0.1283,0.1192,0.1201,1113459.6,137650.28283
15,1741017600000,0.1201,0.1213,0.1017,0.1054,3027667.6,336482.22995
16,1741060800000,0.1054,0.1078,0.1005,0.1046,1275942.6,133149.64362
17,1741104000000,0.1046,0.1093,0.0983,0.1057,762580.2,80295.89576
18,1741147200000,0.1057,0.1122,0.1056,0.1087,622609.9,67776.0858
19,1741190400000,0.1087,0.1152,0.1073,0.1151,1247493.2,140262.90263
20,1741233600000,0.1151,0.1172,0.1096,0.1121,1369451.9,156017.40729
21,1741276800000,0.1121,0.1127,0.1025,0.1077,897792.6,96908.59677
22,1741320000000,0.1077,0.1139,0.1073,0.1133,1412372.4,157021.08529
23,1741363200000,0.1133,0.1138,0.1061,0.108,1478863.7,163399.07321
24,1741406400000,0.108,0.1094,0.1053,0.1065,671897.8,72014.66264
25,1741449600000,0.1065,0.1086,0.1051,0.1067,1382602,147574.77738
26,1741492800000,0.1067,0.1067,0.0996,0.0999,641805.1,66560.47425
27,1741536000000,0.0999,0.1006,0.0943,0.0991,571423.4,55144.67336
28,1741579200000,0.0991,0.1036,0.0961,0.0989,591304.1,59119.2108
29,1741622400000,0.0989,0.099,0.0865,0.0937,1377492.7,127389.94143
30,1741665600000,0.0937,0.098,0.0928,0.0972,1574001.5,150457.62532
31,1741708800000,0.0972,0.1011,0.0958,0.0959,1121801.3,110925.78561
32,1741752000000,0.0959,0.1023,0.0948,0.0979,2105089.2,206766.31731
33,1741795200000,0.0979,0.1019,0.0979,0.1001,2232446.9,224669.14264
34,1741838400000,0.1001,0.1012,0.0974,0.0982,1609912.6,159466.86493
35,1741881600000,0.0982,0.0992,0.0951,0.0984,852447.2,82316.00769
36,1741924800000,0.0984,0.1044,0.0984,0.1035,364717.5,36697.85021
37,1741968000000,0.1035,0.1046,0.1007,0.1013,1977390.5,201880.7547
38,1742011200000,0.1013,0.103,0.1012,0.103,130009.3,13312.13533
39,1742054400000,0.103,0.1042,0.1022,0.1029,212970.1,22027.74781
40,1742097600000,0.1029,0.1039,0.0979,0.0993,369245.3,36830.35706
41,1742140800000,0.0993,0.1017,0.0975,0.1008,1902304.6,187394.08486
42,1742184000000,0.1008,0.1048,0.0988,0.1024,595906.3,60713.73552
43,1742227200000,0.1024,0.1064,0.1012,0.1015,1127787.3,117918.14109
44,1742270400000,0.1015,0.1026,0.0986,0.0986,230315.5,23284.55011
45,1742313600000,0.0986,0.105,0.0979,0.1048,1243137.8,125706.58684
46,1742356800000,0.1048,0.1071,0.1036,0.107,437349.2,46098.69277
47,1742400000000,0.107,0.108,0.1044,0.1064,538731.5,57393.59424
48,1742443200000,0.1064,0.1097,0.1053,0.1075,1197529.9,128487.33056
49,1742486400000,0.1075,0.109,0.1061,0.1085,150315.1,16188.62001
