,Date,open,high,low,close,volume,volume Currency
0,1742133600000,0.0986,0.0993,0.0979,0.0993,147407.7,14517.79878
1,1742140800000,0.0993,0.1017,0.0993,0.1008,84316.4,8510.0682
2,1742148000000,0.1008,0.1008,0.0979,0.0983,37493.2,3723.50077
3,1742155200000,0.0983,0.099,0.0977,0.0984,575643.6,56601.08538
4,1742162400000,0.0984,0.0987,0.0975,0.0983,1068731.3,105077.02717
5,1742169600000,0.0983,0.0995,0.0981,0.0995,115314.5,11400.34123
6,1742176800000,0.0995,0.1008,0.0995,0.1008,20805.6,2082.06211
7,1742184000000,0.1008,0.101,0.0996,0.0997,89314.6,8926.34885
8,1742191200000,0.0997,0.1008,0.0988,0.1008,35553.1,3551.57839
9,1742198400000,0.1008,0.1017,0.1,0.1016,31177.2,3158.24014
10,1742205600000,0.1016,0.1029,0.1011,0.1025,83799.6,8535.41706
11,1742212800000,0.1025,0.1048,0.1018,0.1021,204409.1,21110.22063
12,1742220000000,0.1021,0.1024,0.1012,0.1024,151652.7,15431.93045
13,1742227200000,0.1024,0.1041,0.1019,0.1039,48805.4,5013.0597
14,1742234400000,0.1039,0.1056,0.1039,0.1047,547499.1,57126.40617
15,1742241600000,0.1047,0.1064,0.1045,0.1059,159237.4,16829.83476
16,1742248800000,0.1059,0.106,0.1048,0.1053,227544.2,23981.05723
17,1742256000000,0.1053,0.1055,0.1027,0.1028,88866.5,9256.68417
18,1742263200000,0.1028,0.1034,0.1012,0.1015,55834.7,5711.09906
19,1742270400000,0.1015,0.1019,0.1011,0.1016,24387.8,2475.36242
20,1742277600000,0.1016,0.1016,0.1001,0.1012,44330.9,4468.41118
21,1742284800000,0.1012,0.1023,0.1009,0.1021,55142.4,5596.86607
22,1742292000000,0.1021,0.1026,0.1015,0.1015,31237.5,3194.53335
23,1742299200000,0.1015,0.1022,0.1001,0.1001,36507.8,3696.35631
24,1742306400000,0.1001,0.1003,0.0986,0.0986,38709.1,3853.02078
25,1742313600000,0.0986,0.0996,0.0983,0.0985,27155.4,2684.27761
26,1742320800000,0.0985,0.1002,0.0979,0.1002,560949.6,55232.36976
27,1742328000000,0.1002,0.1013,0.0997,0.1006,113653.9,11434.13288
28,1742335200000,0.1006,0.1024,0.1005,0.1024,73901.9,7498.0447
29,1742342400000,0.1024,0.1038,0.1022,0.1035,38294.8,3940.15694
30,1742349600000,0.1035,0.105,0.1034,0.1048,429182.2,44917.60495
31,1742356800000,0.1048,0.1055,0.1046,0.1054,51304.1,5389.39436
32,1742364000000,0.1054,0.1054,0.1043,0.1043,49707.8,5210.64388
33,1742371200000,0.1043,0.1044,0.1037,0.104,33749.5,3512.20533
34,1742378400000,0.104,0.1062,0.1036,0.1058,65997.1,6923.83381
35,1742385600000,0.1058,0.1069,0.1048,0.1061,204963.7,21699.14577
36,1742392800000,0.1061,0.1071,0.1057,0.107,31627,3363.46962
37,1742400000000,0.107,0.1071,0.1044,0.1052,46968,4969.25879
38,1742407200000,0.1052,0.108,0.105,0.1066,181845.8,19347.89216
39,1742414400000,0.1066,0.1072,0.1065,0.107,132567.8,14154.37579
40,1742421600000,0.107,0.108,0.1068,0.1075,95834.8,10272.55638
41,1742428800000,0.1075,0.1078,0.1053,0.1055,44913.5,4776.23193
42,1742436000000,0.1055,0.1064,0.1053,0.1064,36601.6,3873.27919
43,1742443200000,0.1064,0.1064,0.1053,0.1056,68684.7,7256.64155
44,1742450400000,0.1056,0.1059,0.1053,0.1057,36283.6,3833.74305
45,1742457600000,0.1057,0.1084,0.1056,0.1081,294078.7,31591.70793
46,1742464800000,0.1081,0.1081,0.1058,0.1064,324857.2,34740.60852
47,1742472000000,0.1064,0.1091,0.1061,0.1079,278993.2,29923.81109
48,1742479200000,0.1079,0.1097,0.1071,0.1075,194632.5,21140.81842
49,1742486400000,0.1075,0.109,0.1061,0.1085,150315.1,16188.62001
