,Date,open,high,low,close,volume,volume Currency
0,1742478300000,0.1084,0.1091,0.1084,0.1089,1515.9,165.15143
1,1742478600000,0.1089,0.1089,0.1084,0.1084,2995.7,325.66321
2,1742478900000,0.1084,0.1084,0.1079,0.1079,1825,196.9175
3,1742479200000,0.1079,0.1084,0.1079,0.1084,2839.6,307.17355
4,1742479500000,0.1084,0.1087,0.1084,0.1087,247.8,26.93586
5,1742479800000,0.1087,0.1087,0.1083,0.1083,663,71.84338
6,1742480100000,0.1083,0.1093,0.1083,0.1093,1507.4,164.75882
7,1742480400000,0.1093,0.1093,0.1093,0.1093,572,62.5196
8,1742480700000,0.1093,0.1093,0.1093,0.1093,0,0
9,1742481000000,0.1093,0.1093,0.1093,0.1093,0,0
10,1742481300000,0.1093,0.1093,0.1093,0.1093,0,0
11,1742481600000,0.1093,0.1093,0.1089,0.1089,8652.7,943.04308
12,1742481900000,0.1089,0.1094,0.1086,0.1093,26510.1,2896.38536
13,1742482200000,0.1093,0.1097,0.1091,0.1092,27520.3,3011.7017
14,1742482500000,0.1092,0.1093,0.1091,0.1092,5931.2,648.01709
15,1742482800000,0.1092,0.1095,0.1083,0.1085,17296.7,1877.84978
16,1742483100000,0.1085,0.1086,0.1084,0.1085,5755,623.98615
17,1742483400000,0.1085,0.1089,0.1085,0.1085,10876.7,1182.92731
18,1742483700000,0.1085,0.1086,0.1081,0.1082,19802.5,2147.77958
19,1742484000000,0.1082,0.1083,0.108,0.1083,5836.7,631.30777
20,1742484300000,0.1083,0.1086,0.1082,0.1086,3327.5,360.36086
21,1742484600000,0.1086,0.1088,0.1084,0.1086,19241.4,2091.40598
22,1742484900000,0.1086,0.1086,0.1071,0.1072,20119.4,2164.02496
23,1742485200000,0.1072,0.1077,0.1072,0.1077,2870.5,308.94287
24,1742485500000,0.1077,0.108,0.1077,0.108,3322.9,358.8732
25,1742485800000,0.108,0.108,0.1075,0.1075,3266.3,351.12725
26,1742486100000,0.1075,0.1075,0.1073,0.1075,8472.8,909.85427
27,1742486400000,0.1075,0.1079,0.1075,0.1078,10368.9,1116.28461
28,1742486700000,0.1078,0.1079,0.1076,0.1076,4972.3,535.8399
29,1742487000000,0.1076,0.1076,0.1074,0.1074,5525,593.5315
30,1742487300000,0.1074,0.1075,0.1074,0.1075,577.1,62.03825
31,1742487600000,0.1075,0.1075,0.1075,0.1075,724.2,77.8515
32,1742487900000,0.1075,0.1075,0.107,0.107,6232.3,668.29255
33,1742488200000,0.107,0.107,0.1065,0.1065,6283.5,670.14621
34,1742488500000,0.1065,0.107,0.1065,0.107,5497.7,588.1394
35,1742488800000,0.107,0.107,0.1067,0.1067,572.5,61.08575
36,1742489100000,0.1067,0.1067,0.1062,0.1063,1564.2,166.24093
37,1742489400000,0.1063,0.1063,0.1061,0.1061,6307.3,669.78967
38,1742489700000,0.1061,0.1064,0.1061,0.1064,3268.2,347.73648
39,1742490000000,0.1064,0.1068,0.1064,0.1068,14811.7,1580.36389
40,1742490300000,0.1068,0.1083,0.1068,0.1083,11106,1195.82305
41,1742490600000,0.1083,0.1083,0.1078,0.1082,11907.2,1286.1015
42,1742490900000,0.1082,0.1082,0.1079,0.1079,4368.1,471.53865
43,1742491200000,0.1079,0.1082,0.1078,0.1082,7108.6,767.80749
44,1742491500000,0.1082,0.1082,0.1078,0.1078,2132.9,229.92662
45,1742491800000,0.1078,0.1082,0.1078,0.1082,1959,211.80571
46,1742492100000,0.1082,0.1084,0.1082,0.1084,1292.5,140.107
47,1742492400000,0.1084,0.1087,0.1084,0.1087,33929.2,3682.13546
48,1742492700000,0.1087,0.109,0.1086,0.1086,3159.6,344.21224
49,1742493000000,0.1086,0.1087,0.1085,0.1085,6647.1,721.82165
