,Date,open,high,low,close,volume,volume Currency
0,1741723200000,0.2028,0.203,0.196,0.1963,133455.7,26680.76933
1,1741737600000,0.1963,0.1997,0.1933,0.1933,198680.6,39053.13082
2,1741752000000,0.1933,0.1969,0.1917,0.1962,146409.6,28473.89935
3,1741766400000,0.1962,0.2002,0.1952,0.1995,115675.3,22868.14321
4,1741780800000,0.1995,0.2033,0.1905,0.1934,330531.6,64941.59338
5,1741795200000,0.1934,0.1972,0.1934,0.1962,197519.6,38614.69435
6,1741809600000,0.1962,0.1983,0.1953,0.197,219496.9,43180.91001
7,1741824000000,0.197,0.1988,0.1961,0.1963,84554,16684.19256
8,1741838400000,0.1963,0.1972,0.193,0.1956,80036.9,15614.56829
9,1741852800000,0.1956,0.1993,0.1941,0.1985,708262.1,139101.32766
10,1741867200000,0.1985,0.2003,0.1939,0.1951,2356288.2,465558.4619
11,1741881600000,0.1951,0.1955,0.1893,0.191,157494.8,30322.65536
12,1741896000000,0.191,0.195,0.1895,0.1943,325051.6,62732.58223
13,1741910400000,0.1943,0.1966,0.194,0.1965,74454.1,14546.68829
14,1741924800000,0.1965,0.1988,0.1965,0.1979,93599.3,18458.6127
15,1741939200000,0.1979,0.2,0.1975,0.1991,203896.1,40528.8349
16,1741953600000,0.1991,0.2027,0.1971,0.2012,334750,66682.83729
17,1741968000000,0.2012,0.2019,0.1987,0.1994,157377.8,31475.78278
18,1741982400000,0.1994,0.2008,0.1976,0.1991,211677.9,42150.40666
19,1741996800000,0.1991,0.2017,0.1989,0.2015,140578.8,28192.0184
20,1742011200000,0.2015,0.2029,0.1987,0.1991,536697.6,107304.57576
21,1742025600000,0.1991,0.2001,0.1977,0.1997,173519.5,34598.96787
22,1742040000000,0.1997,0.2019,0.1989,0.2018,279319.7,56132.93817
23,1742054400000,0.2018,0.204,0.2012,0.2038,251816.2,51067.8487
24,1742068800000,0.2038,0.2058,0.2037,0.205,443828.6,90885.18614
25,1742083200000,0.205,0.205,0.2008,0.202,346215.9,70103.43708
26,1742097600000,0.202,0.2032,0.2015,0.2027,178591.4,36162.68186
27,1742112000000,0.2027,0.2032,0.1966,0.1971,325592.7,65488.15094
28,1742126400000,0.1971,0.2007,0.1961,0.2001,518140.6,102563.22526
29,1742140800000,0.2001,0.2033,0.1973,0.1989,288432.2,58001.74088
30,1742155200000,0.1989,0.1998,0.1964,0.1972,122620.5,24346.77612
31,1742169600000,0.1972,0.201,0.1968,0.2001,368158,72946.99519
32,1742184000000,0.2001,0.2012,0.1964,0.2009,391341.5,77814.01442
33,1742198400000,0.2009,0.208,0.1998,0.2067,1195979.5,245018.34202
34,1742212800000,0.2067,0.2091,0.2029,0.2077,1327134.6,273200.59854
35,1742227200000,0.2077,0.2097,0.2065,0.2077,314240.1,65346.70852
36,1742241600000,0.2077,0.2077,0.2046,0.2053,252079.2,52048.1016
37,1742256000000,0.2053,0.2055,0.2001,0.2004,238890.6,48355.72372
38,1742270400000,0.2004,0.2022,0.1991,0.2012,299947,60134.90095
39,1742284800000,0.2012,0.2034,0.2002,0.2007,214199.1,43291.25328
40,1742299200000,0.2007,0.2019,0.1975,0.1978,218283.6,43570.00097
41,1742313600000,0.1978,0.2008,0.1957,0.2003,855040.6,168984.79124
42,1742328000000,0.2003,0.2058,0.1997,0.2056,325900.5,66016.41967
43,1742342400000,0.2056,0.207,0.2036,0.2051,412333.1,84652.11654
44,1742356800000,0.2051,0.2065,0.2036,0.2036,155541.8,31972.06108
45,1742371200000,0.2036,0.2105,0.2036,0.2101,506908.6,104500.83445
46,1742385600000,0.2101,0.2123,0.2073,0.212,545059,114318.82129
47,1742400000000,0.212,0.2137,0.2089,0.2117,690299.5,145814.6604
48,1742414400000,0.2117,0.2128,0.2107,0.2124,185503.6,39310.16625
49,1742428800000,0.2124,0.2135,0.2099,0.21,79392.3,16824.73791
